Outcome,GEOID,State,Name,ProjectType,ProjectDescription,ProjectAmount,PDMProgramFY,DisasterCount,POVERTY_RATE,PCT_WHITE,PCT_BLACK,PCT_NATIVE,PCT_ASIAN,PCT_TWO_OR_MORE,PCT_HISPANIC
Grant,08091,CO,"Ouray County, Colorado",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,60627.11,2017,1,7.4,98.1,0,0.3,0.5,0.9,5.7
Grant,36103,NY,"Suffolk County, New York",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,400000,2017,10,5,80.5,7.8,0.2,3.9,2.5,18.6
Grant,53003,WA,"Asotin County, Washington",91.3, Local Multihazard Mitigation Plan - UPDATE,50000,2017,1,7.9,93.1,0.5,1.6,0.9,3.4,3.6
Grant,17115,IL,"Macon County, Illinois",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,61183.63,2017,2,12.7,78.2,14,0.3,1.1,5.9,2.2
Grant,46011,SD,"Brookings County, South Dakota",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,15045,2017,6,5.9,92.7,1.6,1.1,2.9,1.1,2.6
Grant,36079,NY,"Putnam County, New York",700.1," Management Costs - Salaries; 
91.5",150000,2017,6,2.3,89.1,2.4,0.3,2.2,2.4,13.8
Grant,53061,WA,"Snohomish County, Washington",700.1, Management Costs - Salaries,9100,2017,13,5.9,77.2,2.8,0.9,10,5.9,9.8
Grant,06033,CA,"Lake County, California",700.1," Management Costs - Salaries; 
700.4",44440,2017,8,17.8,77.8,2.3,3.4,1.5,2.5,19.4
Grant,55119,WI,"Taylor County, Wisconsin",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,104196.68,2017,4,6.2,97.8,0.5,0.2,0.2,1,1.8
Grant,34039,NJ,"Union County, New Jersey",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,168000,2017,7,7.9,56.6,21.1,0.3,5,2.5,30.7
Grant,45079,SC,"Richland County, South Carolina",106.2, Other Non Construction,184121,2017,6,12.1,46,46.6,0.1,2.7,2.8,5
Grant,36085,NY,"Richmond County, New York",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,400000,2017,8,10.6,74.8,10.3,0.3,8.5,2.3,18.2
Grant,30077,MT,"Powell County, Montana",200.1, Acquisition of Private Real Property (Structures and Land) - Riverine,310000,2017,4,13.8,91.1,0.6,4.5,1.1,2.5,2.1
Grant,31171,NE,"Thomas County, Nebraska",91.2, Local Multihazard Mitigation Plan - NEW,50149.9,2017,5,10,97.7,0,0.3,0,1.7,0.6
Grant,15009,HI,"Maui County, Hawaii",91.3, Local Multihazard Mitigation Plan - UPDATE,162000,2017,8,6.6,35.5,0.6,0.2,29,23,11
Grant,46077,SD,"Kingsbury County, South Dakota",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,15710,2017,9,4.7,95.8,0,0.5,1.6,0.8,2.1
Grant,32005,NV,"Douglas County, Nevada",91.3, Local Multihazard Mitigation Plan - UPDATE,60229.73,2017,3,6.5,88.2,0.6,2,1.5,3.2,12.3
Grant,32023,NA,"Nye County, Nevada",91.3, Local Multihazard Mitigation Plan - UPDATE,103757.06,2017,NA,12,82.9,3.1,1.7,1.7,2.6,14.2
Grant,55115,WI,"Shawano County, Wisconsin",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,76440,2017,3,8.3,89.5,0.3,7.4,0.4,2.4,2.6
Grant,40071,OK,"Kay County, Oklahoma",206.2, Safe Room (Tornado and Severe Wind Shelter) - Public Structures,278686,2017,16,12.8,78.8,2,7.9,0.5,7.9,7.6
Grant,20003,KS,"Anderson County, Kansas",206.2, Safe Room (Tornado and Severe Wind Shelter) - Public Structures,40000,2017,10,8.9,95.6,0.2,3.5,0,0.6,0.7
Grant,35031,NM,"McKinley County, New Mexico",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,50000,2017,4,32.3,16.3,0.5,75.7,1,3.5,14.1
Grant,55001,WI,"Adams County, Wisconsin",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,40000,2017,7,8,93,2.7,0.7,0.6,2.2,3.8
Grant,18071,IN,"Jackson County, Indiana",206.1, Safe Room (Tornado and Severe Wind Shelter) - Private Structures,1354528.04,2017,7,11.5,92,1.1,0.4,1.9,1.1,6.4
Grant,53057,WA,"Skagit County, Washington",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,114000,2017,8,9.1,83.2,0.8,1.7,1.7,4,18
Grant,46007,SD,"Bennett County, South Dakota",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,10000,2017,6,23.5,31.6,0.2,48.8,0.3,18.6,7.3
Grant,05015,AR,"Carroll County, Arkansas",91.2, Local Multihazard Mitigation Plan - NEW,35000,2017,9,10,92.7,1.3,0.7,1,2.2,14.8
Grant,34029,NJ,"Ocean County, New Jersey",404.1, Localized Flood Control System to Protect Critical Facility,524000,2017,7,7.1,91.3,3,0.1,2,1.5,9
Grant,18001,IN,"Adams County, Indiana",200.1, Acquisition of Private Real Property (Structures and Land) - Riverine,814425,2017,4,13.7,96.9,0.9,0,0.4,0.4,4.4
Grant,29043,MO,"Christian County, Missouri",206.2, Safe Room (Tornado and Severe Wind Shelter) - Public Structures,1944000,2017,12,6.9,95.6,0.6,0.5,0.5,2.4,2.8
Grant,26073,MI,"Isabella County, Michigan",403.1," Stormwater Management - Culverts; 
403.2",907884.38,2017,1,12.1,88.5,2.6,2.9,1.7,4,3.8
Grant,26159,MI,"Van Buren County, Michigan",91.3, Local Multihazard Mitigation Plan - UPDATE,57618,2017,1,10.7,86.4,3.3,0.9,0.6,4.6,11.2
Grant,55039,WI,"Fond du Lac County, Wisconsin",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,29271.73,2017,3,6,93.1,1.2,0.5,1.4,1.8,5
Grant,35049,NM,"Santa Fe County, New Mexico",91.3, Local Multihazard Mitigation Plan - UPDATE,50000,2017,3,10,82.9,0.8,3.5,1.3,2.7,51.2
Grant,06087,CA,"Santa Cruz County, California",91.2, Local Multihazard Mitigation Plan - NEW,150000,2017,6,8.4,77.3,0.9,0.6,4.6,4.6,33.3
Grant,55117,WI,"Sheboygan County, Wisconsin",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,33422.76,2017,2,5.5,89.4,1.6,0.2,5.4,2.1,6.2
Grant,05149,AR,"Yell County, Arkansas",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,35000,2017,7,14.5,80.8,2.4,0.8,1.5,0.7,19.7
Grant,40147,OK,"Washington County, Oklahoma",206.2, Safe Room (Tornado and Severe Wind Shelter) - Public Structures,294645.76,2017,11,10.7,78.2,2.5,10.5,1.9,6,5.7
Grant,35061,NM,"Valencia County, New Mexico",91.2, Local Multihazard Mitigation Plan - NEW,85000,2017,1,17.5,80.7,0.9,4.4,0.8,3,60
Grant,39151,OH,"Stark County, Ohio",200.1, Acquisition of Private Real Property (Structures and Land) - Riverine,976665,2017,5,10.2,88.2,7.1,0.1,0.8,3.3,1.9
Grant,22089,LA,"St. Charles Parish, Louisiana",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,84600,2017,15,9.3,69.9,26.6,0.3,1.1,1,5.8
Grant,39089,OH,"Licking County, Ohio",200.1, Acquisition of Private Real Property (Structures and Land) - Riverine,276000,2017,7,8.3,92.4,3.6,0.1,1,2.5,1.7
Grant,46101,SD,"Moody County, South Dakota",206.2, Safe Room (Tornado and Severe Wind Shelter) - Public Structures,223688,2017,7,8.5,79.9,0.6,11.3,2.1,5.8,3.6
Grant,31185,NE,"York County, Nebraska",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,80000,2017,10,6.7,94.8,1.2,0.3,0.3,2.1,4.9
Grant,53029,WA,"Island County, Washington",700.4," Management Costs - Supplies; 
91.5",126370,2017,8,6.7,84.9,3.3,1.2,4.5,4.5,7.1
Grant,55071,WI,"Manitowoc County, Wisconsin",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,33307.8,2017,1,7,94.5,0.7,0.4,2.6,1.4,3.7
Grant,38063,ND,"Nelson County, North Dakota",400.1," Utility Protective Measures (Electric, Gas, etc.)",107700,2017,8,4.8,98,0.1,0.3,0,0.6,2.5
Grant,46017,SD,"Buffalo County, South Dakota",206.2, Safe Room (Tornado and Severe Wind Shelter) - Public Structures,3937.5,2017,8,36.8,11.8,0.4,83.6,0,2.2,2.4
Grant,36093,NY,"Schenectady County, New York",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,150300,2017,10,8.4,77.8,10.3,0.2,4.7,3.5,6.7
Grant,30071,MT,"Phillips County, Montana",93.3, Tribal Multihazard Mitigation Plan - UPDATE,40000,2017,2,16.3,85.9,0,11.2,0.4,2.5,2.3
Grant,13067,GA,"Cobb County, Georgia",200.1, Acquisition of Private Real Property (Structures and Land) - Riverine,588487,2017,4,7.5,59.9,27.1,0.2,5.1,2.8,12.8
Grant,53063,WA,"Spokane County, Washington",91.3, Local Multihazard Mitigation Plan - UPDATE,200000,2017,3,9.5,88.6,1.7,1.4,2.3,4.4,5.4
Grant,26163,MI,"Wayne County, Michigan",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,111680,2017,3,18.5,53.2,39.1,0.3,3.1,2.3,5.7
Grant,49057,UT,"Weber County, Utah",403.4, Stormwater Management - Detention/Retention Basins,1166260,2017,1,8.7,89.6,1.1,0.7,1.2,3.2,17.9
Grant,55061,NA,"Kewaunee County, Wisconsin",91.3, Local Multihazard Mitigation Plan - UPDATE,27923.34,2017,NA,6,96.9,0.5,0.3,0.4,1.4,2.7
Grant,30039,MT,"Granite County, Montana",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,33333.33,2017,2,6.6,96.7,0.1,0.4,0.1,2.7,2.2
Grant,12011,FL,"Broward County, Florida",402.1, Infrastructure Protective Measures (Roads and Bridges),663169.68,2017,10,10.8,61.6,28.4,0.3,3.6,3,28.4
Grant,05045,AR,"Faulkner County, Arkansas",206.2, Safe Room (Tornado and Severe Wind Shelter) - Public Structures,1300000,2017,8,10.8,82.5,11.4,0.4,1.3,2.3,4
Grant,12101,FL,"Pasco County, Florida",91.3, Local Multihazard Mitigation Plan - UPDATE,160115.53,2017,9,9.7,88.1,5.4,0.4,2.5,2.4,14
Grant,38099,ND,"Walsh County, North Dakota",206.2, Safe Room (Tornado and Severe Wind Shelter) - Public Structures,209760,2017,14,5.6,92.1,0.4,2.4,1,1,11.1
Grant,19193,IA,"Woodbury County, Iowa",91.2, Local Multihazard Mitigation Plan - NEW,120020,2017,5,10.1,86.3,3.2,1.8,2.8,2.9,15.8
Grant,06059,CA,"Orange County, California",91.2, Local Multihazard Mitigation Plan - NEW,120000,2017,7,8.4,62.1,1.7,0.5,19.7,3.9,34.2
Grant,53061,WA,"Snohomish County, Washington",93.2, Tribal Multihazard Mitigation Plan - NEW,100000,2017,13,5.9,77.2,2.8,0.9,10,5.9,9.8
Grant,48367,TX,"Parker County, Texas",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,186000,2017,7,6.6,93.4,1.4,0.7,0.5,1.9,11.5
Grant,31155,NE,"Saunders County, Nebraska",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,266718,2017,11,5.1,97.3,0.3,0.2,0.3,1.6,2.1
Grant,08103,CO,"Rio Blanco County, Colorado",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,48604.34,2017,1,10.2,97.1,0.3,0.1,0.1,2,9.9
Grant,35005,NM,"Chaves County, New Mexico",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,50000,2017,2,16.7,82.8,1.7,1.5,0.7,2.6,55.6
Grant,15007,HI,"Kauai County, Hawaii",601.2, Generators - Regular,12300000,2017,7,6.6,32.8,0.7,0.5,34.8,21.3,10.8
Grant,24029,MD,"Kent County, Maryland",106.2," Other Non Construction; 
300.6",648455.96,2017,8,7.8,82.2,14.8,0.2,1.1,1.5,4.3
Grant,16065,NA,"Madison County, Idaho",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,35000,2017,NA,29.3,93.7,0.6,0,1.1,2.2,7.1
Grant,30053,MT,"Lincoln County, Montana",91.3, Local Multihazard Mitigation Plan - UPDATE,33333,2017,1,9.8,95.3,0.1,1,0.4,2.8,2.7
Grant,08107,CO,"Routt County, Colorado",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,60029.8,2017,1,6.3,94.7,0.8,0.6,1.1,0.9,6.9
Grant,22105,LA,"Tangipahoa Parish, Louisiana",91.3," Local Multihazard Mitigation Plan - UPDATE; 
96.1",75000,2017,12,17.7,67.2,29.5,0.3,0.7,2,4.1
Grant,26073,MI,"Isabella County, Michigan",200.1, Acquisition of Private Real Property (Structures and Land) - Riverine,2200593.33,2017,1,12.1,88.5,2.6,2.9,1.7,4,3.8
Grant,55129,WI,"Washburn County, Wisconsin",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,38185.2,2017,4,8.9,95.9,0.5,1.5,0.5,1.6,1.7
Grant,17105,IL,"Livingston County, Illinois",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,61618.56,2017,3,9.2,92.8,4.1,0,0.7,1.8,4.4
Grant,22071,LA,"Orleans Parish, Louisiana",91.4, Local Multijurisdictional Multihazard Mitigation Plan - NEW ,406160,2017,12,19.3,34.1,59.8,0.2,3,1.8,5.5
Grant,38021,ND,"Dickey County, North Dakota",91.3, Local Multihazard Mitigation Plan - UPDATE,27333.34,2017,9,5.8,96.4,1.4,1.1,0.4,0.7,3.4
Grant,36059,NY,"Nassau County, New York",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,275000,2017,7,4.1,68.9,11.5,0.2,9.1,3.4,16.4
Grant,53057,WA,"Skagit County, Washington",93.3, Tribal Multihazard Mitigation Plan - UPDATE,166667,2017,8,9.1,83.2,0.8,1.7,1.7,4,18
Grant,38059,ND,"Morton County, North Dakota",302.1, Landslide Stabilization - Structural,3793185,2017,9,4.6,92.6,0.6,4.1,0.1,1.6,2.7
Grant,36109,NY,"Tompkins County, New York",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,125000,2017,6,9.5,80.4,4,0.2,10.3,3.9,4.8
Grant,55005,WI,"Barron County, Wisconsin",206.2, Safe Room (Tornado and Severe Wind Shelter) - Public Structures,148822,2017,4,7.4,95.7,1.2,0.8,0.7,1.1,2.4
Grant,35059,NA,"Union County, New Mexico",91.4, Local Multijurisdictional Multihazard Mitigation Plan - NEW ,49999.98,2017,NA,12.7,83.8,1.3,3.7,0,3.7,41.3
Grant,34021,NJ,"Mercer County, New Jersey",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,168000,2017,10,8.2,63.4,20.5,0.1,10.7,2.1,16.9
Grant,30089,MT,"Sanders County, Montana",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,50000,2017,2,14.8,92.1,0.1,3.6,0.5,3.4,2.7
Grant,36023,NY,"Cortland County, New York",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,150000,2017,7,7.6,94.7,1.8,0.2,0.8,2,2.6
Grant,53057,WA,"Skagit County, Washington",401.1, Water and Sanitary Sewer System Protective Measures,340350,2017,8,9.1,83.2,0.8,1.7,1.7,4,18
Grant,40147,OK,"Washington County, Oklahoma",700.1, Management Costs - Salaries,35868.27,2017,11,10.7,78.2,2.5,10.5,1.9,6,5.7
Grant,53035,WA,"Kitsap County, Washington",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,62475,2017,4,6.7,81.7,2.5,1.1,4.8,7.2,7.3
Grant,24013,MD,"Carroll County, Maryland",601.2, Generators - Regular,97850,2017,5,3.4,92.2,3.3,0.2,1.7,1.9,3.2
Grant,36011,NY,"Cayuga County, New York",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,112500,2017,5,8.4,92,4.1,0.3,0.5,2.5,2.8
Grant,38089,ND,"Stark County, North Dakota",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,100000,2017,5,4.9,92.2,1.8,1.2,1.2,2.6,5.1
Grant,18179,IN,"Wells County, Indiana",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,339141.89,2017,3,7.3,96.6,0.8,0.2,0.5,0.9,2.8
Grant,09001,CT,"Fairfield County, Connecticut",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,150000,2017,8,6.3,73.5,11.3,0.3,5.2,2.8,19
Grant,53061,WA,"Snohomish County, Washington",93.3, Tribal Multihazard Mitigation Plan - UPDATE,147311.54,2017,13,5.9,77.2,2.8,0.9,10,5.9,9.8
Grant,53061,WA,"Snohomish County, Washington",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,150000,2017,13,5.9,77.2,2.8,0.9,10,5.9,9.8
Grant,05051,AR,"Garland County, Arkansas",206.2, Safe Room (Tornado and Severe Wind Shelter) - Public Structures,1129600,2017,6,13,85.7,8.2,0.8,0.5,2.4,5.4
Grant,18001,IN,"Adams County, Indiana",200.3, Acquisition of Public Real Property (Structures and Land) - Riverine,346525,2017,4,13.7,96.9,0.9,0,0.4,0.4,4.4
Grant,42133,PA,"York County, Pennsylvania",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,39000,2017,5,7.3,88.9,5.7,0.1,1.5,2.5,6.9
Grant,48145,TX,"Falls County, Texas",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,40000,2017,3,20.4,71.5,24.7,0.3,0.2,1.3,22.8
Grant,49049,UT,"Utah County, Utah",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,102000,2017,1,8.4,92,0.6,0.5,1.5,2.7,11.4
Grant,18001,IN,"Adams County, Indiana",200.1, Acquisition of Private Real Property (Structures and Land) - Riverine,943325,2017,4,13.7,96.9,0.9,0,0.4,0.4,4.4
Grant,39039,OH,"Defiance County, Ohio",206.2, Safe Room (Tornado and Severe Wind Shelter) - Public Structures,762097,2017,1,8.3,91,1.9,0.4,0.4,2.6,9.6
Grant,21195,KY,"Pike County, Kentucky",91.4, Local Multijurisdictional Multihazard Mitigation Plan - NEW ,400408,2017,16,22,97.5,0.8,0.1,0.5,0.7,0.9
Grant,08059,CO,"Jefferson County, Colorado",501.1, Other Major Structural Projects,5317000,2017,2,4.8,90.8,1.1,0.8,2.7,2.7,15.2
Grant,42041,PA,"Cumberland County, Pennsylvania",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,50000,2017,5,4.7,88.8,3.7,0.1,4,2.3,3.5
Grant,46097,SD,"Miner County, South Dakota",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,15470,2017,7,7.2,96.2,1,0.4,0.3,1.4,2.1
Grant,51057,VA,"Essex County, Virginia",202.2, Elevation of Private Structures - Coastal,175000,2017,8,6.6,55.6,37.8,1,0.2,2.6,3.4
Grant,32027,NA,"Pershing County, Nevada",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,80050.81,2017,NA,14.5,83.2,4.9,3.3,1.4,1.9,23.8
Grant,39061,OH,"Hamilton County, Ohio",200.1, Acquisition of Private Real Property (Structures and Land) - Riverine,3966592,2017,5,12.2,67.9,25.7,0.1,2.5,2.8,3
Grant,48367,TX,"Parker County, Texas",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,246000,2017,7,6.6,93.4,1.4,0.7,0.5,1.9,11.5
Grant,46103,SD,"Pennington County, South Dakota",205.1, Retrofitting Private Structures - Wildfire,186927.89,2017,5,10,83,1.2,8.9,1.1,5.1,4.8
Grant,42129,PA,"Westmoreland County, Pennsylvania",700.1," Management Costs - Salaries; 
700.4",40000,2017,4,6.9,94.9,2.4,0.1,0.9,1.6,1.1
Grant,17071,IL,"Henderson County, Illinois",91.3, Local Multihazard Mitigation Plan - UPDATE,24016.88,2017,5,7.4,97.3,0.1,0.3,0.7,1.4,1.5
Grant,48217,TX,"Hill County, Texas",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,66000,2017,7,12,87.9,6.6,1.1,0.3,1.8,20
Grant,18003,IN,"Allen County, Indiana",200.1, Acquisition of Private Real Property (Structures and Land) - Riverine,641950,2017,6,10.9,79.5,11.4,0.2,3.5,3.5,7.2
Grant,55073,WI,"Marathon County, Wisconsin",91.3, Local Multihazard Mitigation Plan - UPDATE,38400,2017,4,6.9,91.2,0.7,0.3,5.7,1.7,2.7
Grant,42107,PA,"Schuylkill County, Pennsylvania",91.3, Local Multihazard Mitigation Plan - UPDATE,75000,2017,7,9.1,93.8,2.8,0.2,0.5,1.5,3.8
Grant,26073,MI,"Isabella County, Michigan",91.2, Local Multihazard Mitigation Plan - NEW,129497.85,2017,1,12.1,88.5,2.6,2.9,1.7,4,3.8
Grant,21233,KY,"Webster County, Kentucky",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,100000,2017,12,15.7,90.7,4.1,0.1,0,2.7,5.2
Grant,17015,IL,"Carroll County, Illinois",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,74893.83,2017,5,8.7,95.8,1.3,0.1,0.7,1.2,3.6
Grant,26039,NA,"Crawford County, Michigan",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,84015,2017,NA,11.4,96,0.7,0.5,0.6,1.5,1.8
Grant,55019,WI,"Clark County, Wisconsin",91.2, Local Multihazard Mitigation Plan - NEW,32000,2017,8,9.4,96.5,0.6,0.2,0.4,1.2,4.4
Grant,53035,WA,"Kitsap County, Washington",91.3, Local Multihazard Mitigation Plan - UPDATE,166668,2017,4,6.7,81.7,2.5,1.1,4.8,7.2,7.3
Grant,53075,WA,"Whitman County, Washington",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,65000,2017,2,11,82.8,2,0.6,8,4.7,5.9
Grant,55075,WI,"Marinette County, Wisconsin",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,33308.4,2017,2,9.3,96.8,0.6,0.5,0.6,1.2,1.5
Grant,06023,CA,"Humboldt County, California",93.2, Tribal Multihazard Mitigation Plan - NEW,150004.6,2017,4,10.5,80.7,1.2,5.2,2.9,5.8,11.1
Grant,53009,WA,"Clallam County, Washington",700.1, Management Costs - Salaries,31820,2017,12,10.8,88.1,1.2,4.6,1.5,3.6,6
Grant,38041,ND,"Hettinger County, North Dakota",91.3, Local Multihazard Mitigation Plan - UPDATE,33733.33,2017,4,7.5,92.5,0.7,2.6,0,1.9,3.7
Grant,06023,CA,"Humboldt County, California",700.1, Management Costs - Salaries,14949.6,2017,4,10.5,80.7,1.2,5.2,2.9,5.8,11.1
Grant,55111,WI,"Sauk County, Wisconsin",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,15252.4,2017,5,8.4,94.3,0.7,1.1,0.7,1.9,4.8
Grant,10003,DE,"New Castle County, Delaware",601.2, Generators - Regular,99000,2017,5,7.7,64.8,24.6,0.3,5.5,2.5,9.6
Grant,55005,WI,"Barron County, Wisconsin",206.2, Safe Room (Tornado and Severe Wind Shelter) - Public Structures,272690,2017,4,7.4,95.7,1.2,0.8,0.7,1.1,2.4
Grant,55081,WI,"Monroe County, Wisconsin",91.3, Local Multihazard Mitigation Plan - UPDATE,41774.92,2017,7,8.3,93.3,1.5,1,0.8,1.7,4.2
Grant,42125,PA,"Washington County, Pennsylvania",91.3, Local Multihazard Mitigation Plan - UPDATE,40000,2017,2,6.7,93.7,3,0.1,1,1.9,1.6
Grant,38023,ND,"Divide County, North Dakota",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,57200,2017,4,8.8,93.7,1,1.1,1.5,2.6,1.1
Grant,26115,NA,"Monroe County, Michigan",200.2, Acquisition of Private Real Property (Structures and Land) - Coastal,324482,2017,NA,7.7,94.5,2.3,0.4,0.6,1.7,3.5
Grant,34031,NJ,"Passaic County, New Jersey",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,168000,2017,9,14,62.5,11.8,0.4,5.3,3.4,40.5
Grant,36117,NY,"Wayne County, New York",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,150000,2017,5,8.7,93.1,3,0.2,0.7,2,4.2
Grant,08099,CO,"Prowers County, Colorado",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,97576.73,2017,1,13.8,95.2,0.5,0.3,0.6,2.1,37.2
Grant,42133,PA,"York County, Pennsylvania",91.3, Local Multihazard Mitigation Plan - UPDATE,86668,2017,5,7.3,88.9,5.7,0.1,1.5,2.5,6.9
Grant,35043,NM,"Sandoval County, New Mexico",700.4," Management Costs - Supplies; 
93.2",236000,2017,7,10.7,70.1,2,12.5,1.5,4.4,37.9
Grant,39171,OH,"Williams County, Ohio",91.4, Local Multijurisdictional Multihazard Mitigation Plan - NEW ,506965.84,2017,1,9.2,95.5,1.1,0.4,0.6,1.2,4.2
Grant,18003,IN,"Allen County, Indiana",200.1, Acquisition of Private Real Property (Structures and Land) - Riverine,854328,2017,6,10.9,79.5,11.4,0.2,3.5,3.5,7.2
Grant,49033,NA,"Rich County, Utah",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,120000,2017,NA,10.7,97,0.1,0,0,0.2,8.9
Grant,26165,MI,"Wexford County, Michigan",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,36875,2017,1,12.2,96,0.7,0.5,0.7,1.9,1.8
Grant,26145,MI,"Saginaw County, Michigan",91.5, Local Multijurisdictional Multihazard Mitigation Plan - UPDATE,30450,2017,3,12.6,75.1,18.5,0.3,1.2,3.1,8.3
